age,lag_days,tau,K,exp_K
2.0,646.3267926165958,4.536167303149898,4.965714537114734,143.41098614413042
2.0,673.5240818963732,4.576953060942558,5.010362456127249,149.959079887183
2.0,701.8658271272552,4.6177561171524895,5.0550293116111,156.80912660494192
2.0,730.0,4.656677743134023,5.097636576958309,163.6347118783695
2.0,731.4001867639511,4.658575787063892,5.099714354012098,163.9750617910879
2.0,762.1773457583524,4.699411412533392,5.144416862864728,171.47146413267612
2.0,794.2496008340909,4.74026236100046,5.189136145708856,179.31358519666534
2.0,827.6714493494242,4.781128024531377,5.233871537043166,187.51738048663177
2.0,862.4996818994599,4.822007818895898,5.2786223973143915,196.09954193291603
2.0,898.7934788150566,4.862901182675745,5.323388111941385,205.07753188236035
2.0,936.6145107223815,4.9038075764040325,5.368168090373055,214.4696186568478
2.0,976.0270433339847,4.944726481734779,5.412961765179232,224.29491375305244
2.0,1017.0980466494655,4.985657400641646,5.4577685911735365,234.5734107591541
2.0,1059.89730875128,5.026599854645041,5.502588044567293,245.32602606776035
2.0,1104.4975543890419,5.067553384066753,5.547419622153582,256.5746414679397
2.0,1150.974568553834,5.1085175473112825,5.592262840520517,268.3421487030998
2.0,1199.4073252524952,5.14949192017306,5.637117235292862,280.6524960854409
2.0,1249.8781217007058,5.190476095168732,5.681982360401087,293.5307372619091
2.0,1302.472718162878,5.2314696808937375,5.72685778737702,307.00308223094817
2.0,1357.2804836764876,5.272472301402392,5.771743104675226,321.0969507139388
2.0,1414.3945479084566,5.313483595610734,5.816637917019302,335.8410279900069
2.0,1473.9119594016026,5.354503216721356,5.861541844772256,351.2653233078909
2.0,1535.933850480083,5.395530831669548,5.906454523330191,367.40123099382566
2.0,1600.5656090940097,5.436566120589991,5.951375602538501,384.28159437986073
2.0,1667.9170578952617,5.4776087763033425,5.996304746129846,401.94077268280904
2.0,1738.1026408487496,5.518658503822018,6.041241631183125,420.4147109699931
2.0,1811.2416176962565,5.55971501987453,6.086185947602775,439.7410133542771
2.0,1825.0,5.567253396178763,6.094438161927889,443.384864686559
2.0,1887.458266603275,5.600778052447735,6.131137397617678,459.95901956742597
2.0,1966.8820953331624,5.641847340346356,6.176095695298964,481.1098850677118
2.0,2049.6480613074755,5.682922632769197,6.221060566096103,503.23666484490474
2.0,2135.8968009263863,5.724003688901447,6.266031746390596,526.3844010932902
2.0,2225.77486853886,5.765090277522507,6.311008983066673,550.600214931248
2.0,2319.434985468627,5.806182176628782,6.3559920330983575,575.9334023541577
2.0,2417.03629951913,5.847279173070913,6.400980663152352,602.435534616025
2.0,2518.744655398385,5.888381062204911,6.44597464920614,630.1605632442363
2.0,2624.7328765232382,5.929487647556707,6.49097377618076,659.1649299012755
2.0,2735.1810586819056,5.970598740499613,6.535977837587732,689.5076813171285
2.0,2850.2768760537683,6.01171415994424,6.580986635189616,721.2505895264107
2.0,2970.2159001063915,6.052833732040389,6.625999978673662,754.4582776550387
2.0,3095.2019319116835,6.093957289890505,6.671017685338141,789.1983515126176
2.0,3225.4473484458313,6.135084673274235,6.716039579790813,825.5415372584798
2.0,3361.1734634614786,6.176215728383701,6.761065493659139,863.5618254217244
2.0,3502.610903545296,6.217350307569075,6.806095265311756,903.3366215685121
2.0,3650.0,6.258488269094068,6.851128739590818,944.9469039234287
5.0,0.0,0.0,0.0,1.0
5.0,1.0,0.13353139262452263,0.14206493921643573,1.1526514983917622
5.0,1.04207978005936,0.13877757979574964,0.14764639273796173,1.1591029566654916
5.0,1.085930268008564,0.1442153983329276,0.15343172414783068,1.165828186491827
5.0,1.1316259748461663,0.14985075141373838,0.15942721387615028,1.172838892717007
5.0,1.179244546977152,0.15568964362420476,0.16563925024203846,1.1801472870734573
5.0,1.22886689815015,0.16173817670785368,0.17207432493112979,1.1877661105676274
5.0,1.2805773469465365,0.16800254480307233,0.178739027928567,1.1957086568816053
5.0,1.3344637600550455,0.17448902915159026,0.18564004188931954,1.2039887968353618
5.0,1.3906177015753483,0.18120399226263023,0.19278413592938506,1.2126210039586283
5.0,1.4491345886042917,0.1881538715191507,0.20017815882342793,1.2216203812236541
5.0,1.5101138533691716,0.1953451722147602,0.2078290315967061,1.2310026889924306
5.0,1.5736591121835388,0.2027844600123307,0.21574373950173947,1.240784374234407
5.0,1.63987834151263,0.21047835281806931,0.22392932337308072,1.250982601073265
5.0,1.7088840614475895,0.21843351206783565,0.23239287035677011,1.261615282723968
5.0,1.78079352690025,0.22665663342580755,0.24114150401458395,1.2727011148840588
5.0,1.8557289268433443,0.23515443689919577,0.25018237380701364,1.2842596106460578
5.0,1.9338175919347047,0.24393365637657694,0.25952264396302827,1.2963111370008045
5.0,2.0151922108782383,0.2530010286015404,0.2691694817490641,1.3088769530047013
5.0,2.0999910558893298,0.2623632815977036,0.2791300451543211,1.3219792496870724
5.0,2.1883582176477763,0.27202712256572037,0.2894114700143092,1.3356411917772233
5.0,2.2804438501374875,0.2819992252776497,0.3000208565996336,1.3498869613343094
5.0,2.376404425788993,0.2922862169989427,0.31096525570220895,1.3647418033667926
5.0,2.4764030013582836,0.30289466497328327,0.3222516542563917,1.38023207353207
5.0,2.5806094949937797,0.31383106251055365,0.33388696053787326,1.396385288010841
5.0,2.6892009749622137,0.3251018147232243,0.3458779889885308,1.4132301756549213
5.0,2.80236196052404,0.33671322396143527,0.3582314447207124,1.4307967325115065
5.0,2.920284735469609,0.34867147500187956,0.37095390775959186,1.4491162788313978
5.0,3.0431696748488766,0.36098262005026066,0.3840518170871831,1.4682215186733656
5.0,3.1712255854498315,0.3736525636214963,0.39753145455628797,1.488146602221708
5.0,3.304670060604175,0.38668704736592124,0.4113989287469921,1.5089271909391424
5.0,3.443729849923151,0.4000916349134312,0.4256601588422489,1.5306005256824642
5.0,3.58864124459177,0.4138716968107314,0.4403208586025175,1.553205497913928
5.0,3.7396504788761398,0.428032395629561,0.45538652052230366,1.576782724147079
5.0,3.8970141485261283,0.44257867132586715,0.47086240025368703,1.6013746237717628
5.0,4.060999646784322,0.45751522693137253,0.48675350138348494,1.6270255004093277
5.0,4.231885618742145,0.4728465146597427,0.5030645606515106,1.6537816269555816
5.0,4.409962434815182,0.48857672250958634,0.5198000336974162,1.6816913344759088
5.0,4.5955326841422455,0.5047097614457685,0.5369640814228063,1.710805105124103
5.0,4.788911688746551,0.5212492532389659,0.5545605570536597,1.7411756692639424
5.0,4.990428039332705,0.5381985190410279,0.5725929939855796,1.7728581069803364
5.0,5.200424153629888,0.5555605687705246,0.591064594491008,1.8059099541750467
5.0,5.419256858230018,0.5733380913788805,0.6099782193632995,1.840391313450512
5.0,5.647297994909514,0.5915334460627218,0.6293363785674798,1.876364969994234
5.0,5.8849350524649715,0.6101486544825645,0.6491412229616553,1.9138965126855372
5.0,6.132571825136316,0.6291853940417533,0.6693945371464324,1.9530544606562632
5.0,6.39062909873628,0.6486449922727383,0.6900977334924386,1.993910395547207
5.0,6.65954536565205,0.6685284223703669,0.711251847388163,2.0365390997127943
5.0,6.9397775699340185,0.6888362999039961,0.7328575337419503,2.0810187006376974
5.0,7.0,0.6931471805599453,0.7374439084237363,2.090584952557725
5.0,7.23180188373772,0.709568880731968,0.7549150647631969,2.1274308218408087
5.0,7.5361145164382695,0.7307260601334374,0.7774243290386973,2.175860740554269
5.0,7.8532325577921425,0.7523073731638018,0.8003848319107877,2.2263975524780664
5.0,8.183694856579041,0.7743119962311774,0.8237956971545701,2.2791343439241807
5.0,8.528062936216804,0.7967387498825744,0.847655669942142,2.3341683716782966
5.0,8.886921948905186,0.8195861027797884,0.8719631210725745,2.3916012509218336
5.0,9.260881669919817,0.8428521768366255,0.8967160524374395,2.4515391515724305
5.0,9.6505775337458,0.8665347534810289,0.9219121036831289,2.514093003417145
5.0,10.056671713811626,0.8906312809980652,0.9475485600231062,2.5793787104294714
5.0,10.479854247658004,0.9151388829026448,0.9736223611456993,2.64751737467891
5.0,10.920844209453602,0.9400543672843792,1.0001301111561571,2.718635530260283
5.0,11.380390931849947,0.9653742370611591,1.0270680894854998,2.7928653876892438
5.0,11.859275279251726,0.9910947010729667,1.054432262693298,2.8703450892306024
5.0,12.358310974666047,1.0172116859431128,1.082218297086925,2.9512189756472074
5.0,12.878345982385166,1.043720848630567,1.1104215720760615,3.0356378648790887
5.0,13.420263948852282,1.07061758959435,1.139037194178383,3.1237593431857023
5.0,13.984985704158541,1.097897066489053,1.1680600115903121,3.215748069308092
5.0,14.573470826722824,1.1255542083094778,1.1974846292355972,3.3117760922330617
5.0,15.186719273812823,1.1535837299020806,1.2273054242041324,3.412023183167635
5.0,15.825773080678108,1.1819801467613735,1.2575165614939503,3.5166771823596674
5.0,16.491718131182388,1.2107377900306098,1.2881120099705485,3.6259343614290946
5.0,17.1856860029435,1.2398508216279238,1.3190855584596926,3.7399998019043674
5.0,17.908855890116588,1.2693132494215638,1.3504308318924465,3.8590877906899332
5.0,18.662456607087464,1.2991189423808551,1.3821413074243842,3.9834222332233318
5.0,19.44776867648105,1.3292616456330582,1.4142103304546798,4.113237085114764
5.0,20.26612650503269,1.3597349953601767,1.4466311304749235,4.248776803097607
5.0,21.11892065101963,1.3905325334740786,1.4793968366820782,4.39029681615574
5.0,22.007600187105616,1.4216477220128325,1.5125004932948396,4.538064017732513
5.0,22.933675162613348,1.4530739572059415,1.5459350745177314,4.69235727996689
5.0,23.898719169408917,1.4848045831610868,1.579693499102523,4.8534679909448535
5.0,24.904372015758064,1.5168329051299927,1.6137686444618733,5.021700615998551
5.0,25.952342512697637,1.5491522023160713,1.6481533602954666,5.197373284132103
5.0,27.04441137765714,1.581755740191515,1.6828404816942517,5.380818400701479
5.0,28.1824342602638,1.6146367822964254,1.7178228416936134,5.572383287526388
5.0,29.368344895473083,1.6477886014973975,1.7530932832514545,5.772430851665187
5.0,30.0,1.6650077635889111,1.771412864645827,5.879153944957476
5.0,30.604158389382015,1.681204490687596,1.7886446706320793,5.98134028413886
5.0,31.89197464330902,1.7148777729148463,1.8244699001815363,6.199507789948037
5.0,33.23398192195816,1.7488018109284564,1.8605619104845466,6.427347350787164
5.0,34.632460571730896,1.7829700161394837,1.8969136918973906,6.665291521922964
5.0,36.0897868955038,1.817375856992875,1.9335182954550842,6.9137922647702
5.0,37.60843719045577,1.8520128667533289,1.97036884115481,7.1733218167663475
5.0,39.19099195580641,1.886874650709893,2.007458525620935,7.444373600218716
5.0,40.840140277614886,1.9219548928071555,2.044780629159981,7.727463171872513
5.0,42.55868439809032,1.9572473617134627,2.082328522216641,8.023129215026744
5.0,44.349544477177695,1.9927459163388688,2.1200956712443633,8.331934576106713
5.0,46.215763554510126,2.0284445108175166,2.158075644006139,8.654467347687408
5.0,48.16051272015931,2.064337198970883,2.1962621143229777,8.991342000051535
5.0,50.18709650296962,2.100418138269758,2.234648866289086,9.343200563459142
5.0,52.29895848563244,2.1366815933140666,2.273229797974071,9.710713863403583
5.0,54.49968715604147,2.173121938850586,2.311998924633511,10.094582811230296
5.0,56.79302200487161,2.209733662349377,2.3509503814500374,10.495539752601372
5.0,59.18285987974302,2.2465113661603024,2.3900784258276686,10.914349876400415
5.0,61.673261606766516,2.2834497692713303,2.429377439262481,11.351812686787998
5.0,64.26845889072264,2.320543708690545,2.468841928812942,11.808763541239964
5.0,66.97286150559826,2.3577881404737786,2.508466528193208,12.286075257527283
5.0,69.7910647876998,2.3951781404196764,2.5482459985126167,12.78465979272915
5.0,72.72785744407477,2.432708904453775,2.5881752286843045,13.305469997509253
5.0,75.7882296895099,2.4703757487227986,2.6282492355255327,13.849501449030015
5.0,78.97738172593277,2.5081741094199628,2.6684631635718232,14.417794366030915
5.0,82.30073257862412,2.5460995423615103,2.708812284626436,15.011435609754827
5.0,85.76392930425685,2.5841477223341385,2.749291997066092,15.631560774571632
5.0,89.37285658640647,2.6223144422322893,2.789897824923127,16.27935637232057
5.0,90.0,2.6288008294480694,2.796798735543712,16.392087281192172
5.0,93.13364673483916,2.6605956120035943,2.8306254167635476,16.95606211457342
5.0,97.05269010556735,2.698987257420015,2.871470544379637,17.662973297208598
5.0,101.13664595937888,2.7374855186914417,2.912429101314954,18.401443291883048
5.0,105.39245377729083,2.776086648937759,2.953497101238754,19.17288614919465
5.0,109.82734505215552,2.8147870125345533,2.994670676185975,19.978779318542426
5.0,114.4488555764537,2.853583083346855,3.0359460746781046,20.820666489916096
5.0,119.26483824715625,2.892471442864512,3.0773196597393917,21.700160563081635
5.0,124.28347640941176,2.9314487782519896,3.118787906822016,22.618946749873906
5.0,129.5132977617325,2.970511880324602,3.160347401652986,23.57878581556344
5.0,134.96318884630867,3.009657641462442,3.2019948380147567,24.581517465532446
5.0,140.6424101490711,3.0488830534725038,3.243727015470724,25.62906388377418
5.0,146.56061183516235,3.088185205408773,3.2855408370460095,26.72343343002173
5.0,152.72785014655128,3.127561281359357,3.32743330687317,27.8667245026174
5.0,159.15460448965692,3.1670085582090657,3.3694015278117915,29.061129574553117
5.0,165.85179524201618,3.2065244033851776,3.411442699050198,30.308939410444726
5.0,172.83080230825027,3.2461062725935186,3.4535541136968475,31.612547472551046
5.0,180.0,3.2851984677992734,3.495144560906208,32.95505162080268
5.0,180.10348445686424,3.2857517075513916,3.4957331563683836,32.974454524312755
5.0,187.6821994707333,3.32545833372332,3.537977300780675,34.39727344026539
5.0,195.57982514551875,3.3652238580650384,3.5802841073486347,35.88373423157812
5.0,203.80978117169033,3.4050460667806464,3.622651220800038,37.436689296884055
5.0,212.3860519373412,3.4449228230973827,3.6650763678080938,39.05911890850216
5.0,221.3232102905404,3.484852065062016,3.707557354647006,40.7541369446028
5.0,230.6364423015979,3.5248318033624013,3.7500920648743166,42.52499687834155
5.0,240.34157306732249,3.564860119177415,3.792678457043433,44.37509803548177
5.0,250.45509360111583,3.604935162058039,3.8353145624493044,46.30799213254109
5.0,260.99418885459727,3.645055147842087,3.8779984829098804,48.327390108037626
5.0,271.9767669183699,3.6852183566046746,3.9207283885856046,50.43716925997426
5.0,283.42148945155054,3.725423130646311,3.963502515838934,52.64138070329038
5.0,295.3478033917681,3.7656678725201638,4.006319165135529,54.944257161623774
5.0,307.7759739995089,3.805951043099791,4.049176698988501,57.350221108368736
5.0,320.7271192929636,3.846271159688446,4.0920735399468935,59.86389327269034
5.0,334.2232459318834,3.886626794170791,4.135008168629275,62.49010152685339
5.0,348.28728661142253,3.927016571207697,4.177979121803171,65.23389017196067
5.0,362.9431390295026,3.9674391664745956,4.22098499051084,68.10052963996053
5.0,365.0,3.972983705217833,4.226883862259719,68.50343309994803
5.0,378.21570649391754,4.007893304943711,4.26402441824173,71.0955266305837
5.0,394.1309402381772,4.04837775921034,4.307096099151789,74.22463470270726
5.0,410.7158835179885,4.08889134786319,4.350198776329663,77.49386534051611
5.0,427.99871756331135,4.129432933898706,4.393331240109688,80.90949951574692
5.0,446.0088094640633,4.170001423179168,4.436492326431445,84.47809976825226
5.0,464.77676207084824,4.210595762934267,4.479680915245582,88.20652282812202
5.0,484.3344659954912,4.251214940305748,4.522895928965443,92.10193280363573
5.0,504.7151537997487,4.291857980934678,4.566136330964064,96.17181496041557
5.0,525.9534564642684,4.332523947590781,4.6094011241159025,100.42399011827841
5.0,548.085462233745,4.373211938843241,4.6526893493827,104.86662969347937
5.0,571.1487779382733,4.413921087772328,4.696000084442776,109.50827141527866
5.0,595.1825928950883,4.454650560721148,4.739332442362998,114.35783574705971
5.0,620.2277454992734,4.495399556086754,4.782685570312647,119.42464304358195
5.0,646.3267926165958,4.536167303149898,4.826058648318372,124.71843147737032
5.0,673.5240818963732,4.576953060942558,4.8694508880593546,130.24937576871648
5.0,701.8658271272552,4.6177561171524895,4.912861531701846,136.02810675532172
5.0,730.0,4.656677743134023,4.954270509175926,141.7791420562367
5.0,731.4001867639511,4.658575787063892,4.956289850772139,142.06573183921466
5.0,762.1773457583524,4.699411412533392,4.999735145067109,148.373856350276
5.0,794.2496008340909,4.74026236100046,5.043196741601391,154.96460586745934
5.0,827.6714493494242,4.781128024531377,5.086673993590245,161.85064954063532
5.0,862.4996818994599,4.822007818895898,5.130166279467218,169.0452244579214
5.0,898.7934788150566,4.862901182675745,5.17367300193566,176.56216110536218
5.0,936.6145107223815,4.9038075764040325,5.217193587053152,184.41590996792718
5.0,976.0270433339847,4.944726481734779,5.260727483347948,192.62156932299027
5.0,1017.0980466494655,4.985657400641646,5.304274160966503,201.1949142797496
5.0,1059.89730875128,5.026599854645041,5.34783311085119,210.1524271204394
5.0,1104.4975543890419,5.067553384066753,5.391403843947293,219.51132900168915
5.0,1150.974568553834,5.1085175473112825,5.434985890438416,229.28961307700848
5.0,1199.4073252524952,5.14949192017306,5.478578799009422,239.5060791040993
5.0,1249.8781217007058,5.190476095168732,5.522182136136055,250.1803696035609
5.0,1302.472718162878,5.2314696808937375,5.565795485400392,261.33300763853157
5.0,1357.2804836764876,5.272472301402392,5.609418446831313,272.98543628793294
5.0,1414.3945479084566,5.313483595610734,5.65305063626918,285.1600598892388
5.0,1473.9119594016026,5.354503216721356,5.696691684753921,297.8802871300888
5.0,1535.933850480083,5.395530831669548,5.740341237935769,311.17057607163525
5.0,1600.5656090940097,5.436566120589991,5.783998955507876,325.05648119021083
5.0,1667.9170578952617,5.4776087763033425,5.827664510660092,339.56470252780497
5.0,1738.1026408487496,5.518658503822018,5.87133758955316,354.7231370458709
5.0,1811.2416176962565,5.55971501987453,5.915017890812652,370.560932281247
5.0,1825.0,5.567253396178763,5.9230380196408055,373.5448283178561
5.0,1887.458266603275,5.600778052447735,5.9587051250419725,387.10854240738934
5.0,1966.8820953331624,5.641847340346356,6.002399014353723,404.3977868087315
5.0,2049.6480613074755,5.682922632769197,6.04609929191884,422.4619112808486
5.0,2135.8968009263863,5.724003688901447,6.089805701532839,441.3356519741206
5.0,2225.77486853886,5.765090277522507,6.133517997198583,461.0553022038912
5.0,2319.434985468627,5.806182176628782,6.177235942724965,481.65878225561534
5.0,2417.03629951913,5.847279173070913,6.220959311340962,503.18571231926404
5.0,2518.744655398385,5.888381062204911,6.264687885324469,525.677488693258
5.0,2624.7328765232382,5.929487647556707,6.308421455645412,549.1773634045002
5.0,2735.1810586819056,5.970598740499613,6.352159821622601,573.7305273976515
5.0,2850.2768760537683,6.01171415994424,6.395902790593829,599.3841974536454
5.0,2970.2159001063915,6.052833732040389,6.439650177598707,626.1877070046127
5.0,3095.2019319116835,6.093957289890505,6.483401805073814,654.192601019908
5.0,3225.4473484458313,6.135084673274235,6.527157502559646,683.4527351457076
5.0,3361.1734634614786,6.176215728383701,6.570917106418979,714.0243792888896
5.0,3502.610903545296,6.217350307569075,6.614680459566175,745.9663258444033
5.0,3650.0,6.258488269094068,6.65844741120705,779.3400027742967
8.0,0.0,0.0,0.0,1.0
8.0,1.0,0.13353139262452263,0.1379538815607262,1.1479226086542773
8.0,1.04207978005936,0.13877757979574964,0.14337381966996107,1.1541611691815012
8.0,1.085930268008564,0.1442153983329276,0.14899173587439973,1.1606633973013563
8.0,1.1316259748461663,0.14985075141373838,0.15481372886183956,1.1674404803835474
8.0,1.179244546977152,0.15568964362420476,0.16084600208700922,1.1745040837085745
8.0,1.22886689815015,0.16173817670785368,0.16709485937994664,1.181866371102277
8.0,1.2805773469465365,0.16800254480307233,0.17356670002561875,1.1895400264738392
8.0,1.3344637600550455,0.17448902915159026,0.18026801329715136,1.1975382762972855
8.0,1.3906177015753483,0.18120399226263023,0.18720537242669982,1.205874913078265
8.0,1.4491345886042917,0.1881538715191507,0.1943854279999336,1.2145643198497675
8.0,1.5101138533691716,0.1953451722147602,0.201814900762337,1.2236214957423215
8.0,1.5736591121835388,0.2027844600123307,0.20950057382805565,1.2330620826762384
8.0,1.63987834151263,0.21047835281806931,0.217449284284842,1.2429023932255354
8.0,1.7088840614475895,0.21843351206783565,0.22566791419178,1.253159439705346
8.0,1.78079352690025,0.22665663342580755,0.23416338096989553,1.2638509645368832
8.0,1.8557289268433443,0.23515443689919577,0.24294262718947576,1.2749954719463756
8.0,1.9338175919347047,0.24393365637657694,0.25201260976191725,1.2866122610568431
8.0,2.0151922108782383,0.2530010286015404,0.26138028854818574,1.298721460434133
8.0,2.0999910558893298,0.2623632815977036,0.27105261440047423,1.31134406415129
8.0,2.1883582176477763,0.27202712256572037,0.28103651665836654,1.3245019694381024
8.0,2.2804438501374875,0.2819992252776497,0.29133889012571446,1.3382180159855466
8.0,2.376404425788993,0.2922862169989427,0.30196658155948747,1.3525160269778445
8.0,2.4764030013582836,0.30289466497328327,0.312926375706999,1.367420851927979
8.0,2.5806094949937797,0.31383106251055365,0.3242249809331123,1.3829584113957534
8.0,2.6892009749622137,0.3251018147232243,0.33586901448422735,1.3991557436708741
8.0,2.80236196052404,0.33671322396143527,0.3478649874409799,1.416041053507056
8.0,2.920284735469609,0.34867147500187956,0.36021928941658826,1.4336437629968208
8.0,3.0431696748488766,0.36098262005026066,0.3729381730626006,1.4519945646804877
8.0,3.1712255854498315,0.3736525636214963,0.38602773844833843,1.4711254769868334
8.0,3.304670060604175,0.38668704736592124,0.39949391738455203,1.491069902107057
8.0,3.443729849923151,0.4000916349134312,0.41334245776560974,1.511862686408006
8.0,3.58864124459177,0.4138716968107314,0.4275789080078767,1.5335401834951279
8.0,3.7396504788761398,0.428032395629561,0.44220860166473125,1.5561403200403232
8.0,3.8970141485261283,0.44257867132586715,0.45723664230084277,1.5797026644947614
8.0,4.060999646784322,0.45751522693137253,0.47266788870985144,1.604268498811848
8.0,4.231885618742145,0.4728465146597427,0.4885069405603792,1.629880893310854
8.0,4.409962434815182,0.48857672250958634,0.5047581245553285,1.6565847848172848
8.0,4.5955326841422455,0.5047097614457685,0.5214254811886475,1.6844270582218746
8.0,4.788911688746551,0.5212492532389659,0.5385127521821377,1.7134566316061415
8.0,4.990428039332705,0.5381985190410279,0.5560233686824371,1.7437245450887737
8.0,5.200424153629888,0.5555605687705246,0.5739604402950234,1.7752840535537133
8.0,5.419256858230018,0.5733380913788805,0.5923267450279665,1.8081907234276993
8.0,5.647297994909514,0.5915334460627218,0.6111247202132345,1.8425025336822307
8.0,5.8849350524649715,0.6101486544825645,0.6303564544676677,1.8782799812424371
8.0,6.132571825136316,0.6291853940417533,0.6500236807493206,1.915586190993182
8.0,6.39062909873628,0.6486449922727383,0.6701277705578141,1.954487030580948
8.0,6.65954536565205,0.6685284223703669,0.6906697293196933,1.9950512302186107
8.0,6.9397775699340185,0.6888362999039961,0.7116501929916458,2.0373505077091605
8.0,7.0,0.6931471805599453,0.7161038477296405,2.0464443989452
8.0,7.23180188373772,0.709568880731968,0.7330694259059063,2.081459698913798
8.0,7.5361145164382695,0.7307260601334374,0.7549273198733308,2.12745689389959
8.0,7.8532325577921425,0.7523073731638018,0.777223394550598,2.1754235790120764
8.0,8.183694856579041,0.7743119962311774,0.7999567990688976,2.2254447851289068
8.0,8.528062936216804,0.7967387498825744,0.823126314912382,2.2776092423616947
8.0,8.886921948905186,0.8195861027797884,0.8467303600257371,2.332009541484949
8.0,9.260881669919817,0.8428521768366255,0.8707669941215501,2.3887423023830645
8.0,9.6505775337458,0.8665347534810289,0.8952339251498337,2.4479083498190772
8.0,10.056671713811626,0.8906312809980652,0.9201285168842085,2.509612896842134
8.0,10.479854247658004,0.9151388829026448,0.9454477975719238,2.573965736164477
8.0,10.920844209453602,0.9400543672843792,0.9711884695882109,2.641081439853207
8.0,11.380390931849947,0.9653742370611591,0.9973469200294552,2.7110795676971753
8.0,11.859275279251726,0.9910947010729667,1.0239192321744288,2.7840848846251265
8.0,12.358310974666047,1.0172116859431128,1.0509011977383658,2.860227587567671
8.0,12.878345982385166,1.043720848630567,1.078288329841019,2.9396435421728224
8.0,13.420263948852282,1.07061758959435,1.1060758766070506,3.0224745298027926
8.0,13.984985704158541,1.097897066489053,1.1342588353151388,3.1088685052584197
8.0,14.573470826722824,1.1255542083094778,1.1628319670110814,3.1989798656971598
8.0,15.186719273812823,1.1535837299020806,1.1917898114998509,3.2929697312309325
8.0,15.825773080678108,1.1819801467613735,1.2211267026320451,3.3910062377113883
8.0,16.491718131182388,1.2107377900306098,1.250836783801387,3.4932648422323593
8.0,17.1856860029435,1.2398508216279238,1.2809140235718346,3.5999286419024017
8.0,17.908855890116588,1.2693132494215638,1.3113522313554087,3.7111887064645077
8.0,18.662456607087464,1.2991189423808551,1.3421450730649493,3.827244425365265
8.0,19.44776867648105,1.3292616456330582,1.3732860866696475,3.9483038699020705
8.0,20.26612650503269,1.3597349953601767,1.4047686975852283,4.074584171104384
8.0,21.11892065101963,1.3905325334740786,1.4365862338351043,4.206311914033724
8.0,22.007600187105616,1.4216477220128325,1.468731940923511,4.3437235492169055
8.0,22.933675162613348,1.4530739572059415,1.501198996366573,4.487065821958208
8.0,23.898719169408917,1.4848045831610868,1.533980523832347,4.6365962203087
8.0,24.904372015758064,1.5168329051299927,1.5670696068460428,4.7925834425048155
8.0,25.952342512697637,1.5491522023160713,1.6004593020218527,4.955307884723704
8.0,27.04441137765714,1.581755740191515,1.634142651787978,5.125062150039808
8.0,28.1824342602638,1.6146367822964254,1.6681126965765398,5.3021515795055825
8.0,29.368344895473083,1.6477886014973975,1.7023624864550408,5.486894806319567
8.0,30.0,1.6650077635889111,1.7201519380668213,5.585377031198201
8.0,30.604158389382015,1.681204490687596,1.736885092180823,5.679624334086807
8.0,31.89197464330902,1.7148777729148463,1.771673615664595,5.8806871402205445
8.0,33.23398192195816,1.7488018109284564,1.8067211998334407,6.09044530557961
8.0,34.632460571730896,1.7829700161394837,1.8420210378878443,6.309276671483599
8.0,36.0897868955038,1.817375856992875,1.8775663819511121,6.537575525297718
8.0,37.60843719045577,1.8520128667533289,1.9133505511130973,6.775753315830867
8.0,39.19099195580641,1.886874650709893,1.9493669388734107,7.024239399844795
8.0,40.840140277614886,1.9219548928071555,1.9856090199922336,7.283481821028466
8.0,42.55868439809032,1.9572473617134627,2.0220703567595115,7.553948122850821
8.0,44.349544477177695,1.9927459163388688,2.058744604695655,7.836126196766465
8.0,46.215763554510126,2.0284445108175166,2.0956255176989345,8.130525167313003
8.0,48.16051272015931,2.064337198970883,2.1327069526565463,8.437676315705696
8.0,50.18709650296962,2.100418138269758,2.169982873537811,8.758134043604834
8.0,52.29895848563244,2.1366815933140666,2.207447354989242,9.09247687880421
8.0,54.49968715604147,2.173121938850586,2.2450945854522137,9.441308524665082
8.0,56.79302200487161,2.209733662349377,2.2829188698247167,9.805258955199182
8.0,59.18285987974302,2.2465113661603024,2.3209146316893023,10.18498555778752
8.0,61.673261606766516,2.2834497692713303,2.3590764151296204,10.581174325607591
8.0,64.26845889072264,2.320543708690545,2.3973988861581996,10.994541101932244
8.0,66.97286150559826,2.3577881404737786,2.435876833778115,11.4258328785572
8.0,69.7910647876998,2.3951781404196764,2.474505170701074,11.87582915071252
8.0,72.72785744407477,2.432708904453775,2.5132789337442127,12.345343330915735
8.0,75.7882296895099,2.4703757487227986,2.5521932839275188,12.835224224331217
8.0,78.97738172593277,2.5081741094199628,2.591243506293346,13.346357568311962
8.0,82.30073257862412,2.5460995423615103,2.630425009468927,13.87966763891624
8.0,85.76392930425685,2.5841477223341385,2.6697333249921877,14.43611892731319
8.0,89.37285658640647,2.6223144422322893,2.7091641064204643,15.016717889118004
8.0,90.0,2.6288008294480694,2.7158653193422744,15.11768603977617
8.0,93.13364673483916,2.6605956120035943,2.7487131282410218,15.622514769829714
8.0,97.05269010556735,2.698987257420015,2.7883762846014957,16.25460550968266
8.0,101.13664595937888,2.7374855186914417,2.828149587877575,16.91413373136642
8.0,105.39245377729083,2.776086648937759,2.8680291670944595,17.60229281421976
8.0,109.82734505215552,2.8147870125345533,2.908011266217784,18.320328058660632
8.0,114.4488555764537,2.853583083346855,2.9480922423288574,19.069538944777776
